,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,HasGarage,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasbsmt,hasfireplace,SalePrice
302,4,4.779123493,9.525516009,0,2,2,7,4,5,4,5.017279837,4,3,5,4,3,1,1,0,1,0,7.340835554,7.340835554,5,1,7.340835554,0,0,7.340835554,0,0,2,0,3,0.693147181,4,6,7,1,3,5,2,3,843,3,2,6.150602768,4.406719247,0,0,0,0,0,0,1,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4003,14.68167111,7.340835554,2,10.55732202,0,0,1,1,205000
303,4,4.262679877,9.1902397,0,3,2,5,6,34,34,0,3,3,5,3,3,1,5,6.796823718,1,0,0,6.796823718,3,1,6.796823718,0,0,6.796823718,1,0,1,0,3,0.693147181,3,5,7,0,0,31,1,2,552,3,2,5.549076085,0,0,0,0,0,3,0,7,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3944,13.59364744,13.59364744,2,5.549076085,0,0,1,0,149900
304,11,4.477336814,9.819399172,0,3,2,7,8,128,6,0,3,3,2,3,3,1,1,0,1,0,7.293697721,7.293697721,5,1,7.424165281,7.506042179,0,8.158802491,0,0,3,0,3,0.693147181,4,10,7,1,5,5,1,3,870,3,2,5.713732806,0,0,0,0,0,0,0,5,2008,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3882,22.22390518,14.93020746,3,5.713732806,0,1,1,1,295000
305,4,4.394449155,9.248310303,0,3,2,8,4,3,2,5.509388337,4,3,5,4,3,1,6,7.289610521,1,0,6.285998095,7.601402335,5,1,7.601402335,0,0,7.601402335,1,0,2,0,3,0.693147181,4,8,7,0,0,3,3,3,888,3,2,5.129898715,0,0,0,0,0,0,0,7,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4009,15.20280467,14.89101286,3,5.129898715,0,0,1,0,305900
306,9,4.762173935,9.508591396,0,3,2,7,4,17,16,5.509388337,4,3,3,4,3,1,5,6.552507887,1,0,0,6.552507887,4,1,7.023758955,7.022868086,0,7.716015267,1,0,2,1,4,0.693147181,4,8,7,1,3,17,2,3,746,3,2,4.852030264,3.80666249,5.416100402,0,0,0,0,0,6,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3981,20.59913493,20.59913493,3.5,14.07479316,0,1,1,1,225000
307,8,4.110873864,8.977272739,1,2,2,6,6,88,58,0,3,2,3,3,3,1,1,0,1,0,5.768320996,5.768320996,3,1,6.943122423,5.918893854,0,7.249215057,0,0,1,0,3,0.693147181,2,6,7,0,0,2008,0,0,0,0,0,0,4.976733742,0,0,0,0,2,0,3,2008,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3870,18.63033727,12.86201628,1,4.976733742,0,1,1,0,89500
308,5,4.197201948,9.42084438,0,2,2,4,4,69,59,0,3,3,3,3,3,1,4,5.572154032,1,0,6.396929655,6.759255271,5,1,6.759255271,0,0,6.759255271,0,0,1,0,1,0.693147181,3,4,7,0,0,48,1,2,539,3,2,5.068904202,0,0,0,0,0,0,0,3,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3890,13.51851054,12.3314093,1,5.068904202,0,0,1,0,82500
309,4,4.510859507,9.423756768,0,2,2,9,4,3,2,0,4,3,5,5,3,4,6,7.150701458,1,0,6.434546519,7.54802897,5,1,7.573017256,0,0,7.573017256,1,0,2,0,3,0.693147181,5,8,7,3,5,3,3,3,708,3,2,5.342334252,5.170483995,0,0,0,0,0,0,11,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4007,15.12104623,14.72371871,3,10.51281825,0,0,1,1,360000
310,9,4.189654742,8.947155771,0,2,2,6,4,13,12,4.727387819,3,3,5,4,3,1,5,6.251903883,1,0,5.192956851,6.548219103,4,1,6.548219103,6.690842277,0,7.314552832,0,0,2,1,3,0.693147181,4,6,7,1,3,13,3,2,420,3,2,5.252273428,4.158883083,0,0,0,0,0,0,5,2006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3987,19.78728048,19.49096526,2.5,9.411156511,0,1,1,1,165600
311,4,3.931825633,8.987321813,0,3,2,6,5,61,7,0,3,4,3,3,3,1,5,6.523562306,1,0,5.680172609,6.880384082,5,1,6.880384082,0,0,6.880384082,1,0,1,0,2,0.693147181,3,5,7,1,4,61,1,1,240,3,2,0,0,0,0,0,0,0,0,5,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3950,13.76076816,13.40394639,2,0,0,0,1,1,132000
312,3,4.189654742,8.96200721,0,3,2,5,6,67,56,0,3,3,3,4,3,2,3,6.230481448,1,0,5.659482216,6.677083461,3,1,6.677083461,5.786897381,0,7.020190708,1,0,1,0,3,0.693147181,3,5,7,1,4,67,1,2,410,3,2,0,0,0,0,5.605802066,0,2,0,5,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3889,19.1410643,18.69446229,2,5.605802066,0,1,1,1,119900
313,4,5.017279837,12.27953684,0,0,0,7,4,44,44,0,3,3,3,4,3,4,5,7.120444372,3,6.710523109,4.394449155,7.667158255,3,1,7.619233416,0,0,7.619233416,2,0,2,0,3,0.693147181,3,8,7,2,4,44,2,2,513,3,2,0,0,0,0,0,0,0,0,6,2009,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3930,15.28639167,21.4502009,4,0,0,0,1,1,375000
314,10,4.110873864,9.169622539,1,3,2,7,6,81,16,0,3,3,2,3,4,1,2,2.833213344,1,0,6.56948142,6.591673732,5,1,6.725033642,6.697034248,0,7.40367029,0,0.693147181,1,1,3,0.693147181,5,6,7,1,4,81,1,2,546,2,2,0,0,5.459585514,0,0,0,0,0,8,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3915,20.01374162,16.25528123,1.84657359,5.459585514,0,1,1,1,178000
315,9,4.276666119,8.961366061,0,2,2,7,4,5,4,0,4,3,5,4,3,1,6,6.054439346,1,0,5.676753802,6.575075841,5,1,6.575075841,6.575075841,0,7.267525428,1,0,2,1,3,0.693147181,4,6,7,1,4,5,3,2,432,3,2,4.615120517,3.951243719,0,0,0,0,0,0,7,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4009,19.72522752,19.20459103,3.5,8.566364235,0,1,1,1,188500
316,9,4.553876892,9.473166068,0,2,2,7,6,29,29,5.631211782,4,3,3,4,3,1,6,6.541029999,1,0,5.036952602,6.74051936,3,1,7.050989447,7.090909822,0,7.763871288,1,0,2,1,4,0.693147181,5,10,7,1,3,26,2,2,484,3,2,5.666426688,5.278114659,0,0,0,0,4,0,8,2009,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3960,20.88241863,20.68292927,3.5,10.94454135,0,1,1,1,260000
317,9,4.33073334,9.105090961,0,3,2,8,4,1,1,0,4,3,5,4,3,3,1,0,1,0,6.993015123,6.993015123,5,1,6.993015123,6.770789424,0,7.580699752,0,0,2,1,3,0.693147181,4,8,7,1,4,1,2,3,1025,3,2,5.342334252,3.850147602,0,0,0,0,0,0,12,2007,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4012,20.75681967,13.76380455,2.5,9.192481854,0,1,1,1,270000
318,9,4.510859507,9.200391041,0,3,1,7,4,16,16,5.549076085,4,3,5,4,3,4,6,6.895682698,1,0,5.888877958,7.206377291,5,1,7.224753406,7.150701458,0,7.881182202,1,0,2,1,4,0.693147181,4,9,7,1,3,16,2,3,656,3,2,5.831882477,4.110873864,4.976733742,0,0,0,0,0,4,2009,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3986,21.58183215,21.27113756,3.5,14.91949008,0,1,1,1,260000
319,12,4.394449155,9.555064185,0,3,2,7,4,29,29,5.420534999,3,3,3,4,3,3,6,6.944087208,1,0,5.82008293,7.224753406,3,1,7.295056416,0,0,7.295056416,1,0,2,0,3,0.693147181,3,6,7,2,3,29,1,2,588,3,2,5.455321115,3.891820298,0,0,0,0,0,0,6,2009,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3960,14.51980982,14.23914362,3,9.347141413,0,0,1,1,187500
320,9,4.718498871,9.696463383,0,3,2,9,4,0,0,5.916202063,3,3,5,5,4,3,1,0,1,0,7.13089883,7.13089883,5,1,7.13089883,7.206377291,0,7.862112212,0,0,3,1,4,0.693147181,4,9,7,0,0,0,2,3,840,3,2,5.484796933,5.043425117,0,0,0,0,0,0,9,2006,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4012,21.46817495,14.33727612,3.5,10.52822205,0,1,1,0,342643
321,9,4.605170186,9.400960732,0,2,2,8,4,3,3,5.963579344,4,3,5,5,3,3,6,6.878326468,1,0,5.117993812,7.036148494,5,1,7.036148494,7.19518732,0,7.811568489,1,0,2,1,4,0.693147181,4,10,7,1,4,3,3,3,872,3,2,5.220355825,5.043425117,0,0,0,0,0,0,6,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4008,21.26748431,21.10966228,3.5,10.26378094,0,1,1,1,354000
322,9,4.465908119,9.247732491,0,2,2,7,4,21,20,5.153291594,4,3,3,3,3,4,2,3.36729583,5,7.296413269,0,7.31521839,5,1,7.348587531,7.071573364,0,7.912423121,1,0,2,1,4,0.693147181,4,8,7,1,3,20,3,2,576,3,2,5.308267697,4.574710979,0,0,0,0,2,0,8,2007,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3973,21.73537928,25.08386999,3.5,9.882978676,0,1,1,1,301000
323,4,3.912023005,8.669227347,0,3,2,3,7,51,1,0,3,4,3,3,3,1,5,5.549076085,1,0,6.81014245,7.058758153,5,1,7.059617628,0,0,7.059617628,1,0,1,0,3,0.693147181,3,6,7,0,0,51,1,1,220,2,2,4.96284463,4.59511985,0,0,0,0,0,0,7,2006,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3960,14.11837578,12.60869371,2,9.55796448,0,0,1,0,126175
